year,origin,dest,arr_time,arr_delay
2022,JFK,LAX,1631,31
2022,JFK,LAX,1701,-12
2022,JFK,IAD,1625,4
2022,JFK,LAX,1900,10
2022,JFK,LAX,1846,-19
2022,JFK,LAX,1920,-14
2022,JFK,LAX,2023,14
2022,JFK,LAX,1953,-33
2022,JFK,LAX,2215,23
2022,JFK,LAX,2205,5
2022,JFK,LAX,2201,-13
2022,JFK,LAX,2306,74
2022,JFK,LAX,2243,-14
2022,JFK,LAX,27,22
2022,JFK,LAX,16,-31
2022,JFK,LAX,101,5
2022,JFK,IAD,25,62
2022,JFK,LAX,236,37
2022,JFK,LAX,908,-12
2022,JFK,LAX,959,-10
2022,JFK,LAX,1017,13
2022,JFK,LAX,1028,-22
2022,JFK,LAX,1111,5
2022,JFK,LAX,1154,-1
2022,JFK,LAX,1215,-20
2022,JFK,IAD,1043,-6
2022,JFK,LAX,1310,-11
2022,JFK,LAX,1325,-14
2022,JFK,LAX,1347,7
2022,JFK,LAX,1354,-12
2022,JFK,LAX,1419,-29
2022,JFK,LAX,1549,-11
2022,JFK,LAX,1700,-13
2022,JFK,IAD,1548,-33
2022,JFK,LAX,1848,-2
2022,JFK,LAX,1905,0
2022,JFK,LAX,1920,-14
2022,JFK,LAX,1942,-27
2022,JFK,LAX,2025,-1
2022,JFK,LAX,2043,-7
2022,JFK,LAX,2140,-12
2022,JFK,LAX,2131,-21
2022,JFK,LAX,2155,-5
2022,JFK,LAX,2226,-31
2022,JFK,LAX,35,-12
2022,JFK,LAX,104,8
2022,JFK,IAD,2300,-23
2022,JFK,LAX,209,124
2022,JFK,LAX,150,-9
2022,JFK,LAX,908,-12
2022,JFK,LAX,951,-14
2022,JFK,LAX,950,-19
2022,JFK,LAX,1025,-25
2022,JFK,LAX,1031,-35
2022,JFK,LAX,1140,-15
2022,JFK,LAX,1140,-33
2022,JFK,IAD,1036,-13
2022,JFK,LAX,1248,-33
2022,JFK,LAX,1324,-15
2022,JFK,LAX,1328,-38
2022,JFK,LAX,1343,3
2022,JFK,LAX,1411,-37
2022,JFK,LAX,1630,-33
2022,JFK,LAX,1647,-26
2022,JFK,IAD,1615,-6
2022,JFK,LAX,1904,14
2022,JFK,LAX,1932,-2
2022,JFK,LAX,1906,1
2022,JFK,LAX,2006,-3
2022,JFK,LAX,2101,0
2022,JFK,LAX,2023,-3
2022,JFK,LAX,2125,-27
2022,JFK,LAX,2137,-23
2022,JFK,LAX,2137,-30
2022,JFK,LAX,2308,-23
2022,JFK,LAX,2333,-32
2022,JFK,LAX,23,-24
2022,JFK,IAD,2307,-16
2022,JFK,LAX,51,4
2022,JFK,LAX,137,-12
2022,JFK,LAX,318,89
2022,JFK,LAX,856,-18
2022,JFK,LAX,954,-11
2022,JFK,LAX,941,-24
2022,JFK,LAX,1049,8
2022,JFK,LAX,1127,12
2022,JFK,LAX,1134,-16
2022,JFK,LAX,1227,12
2022,JFK,IAD,1047,-4
2022,JFK,LAX,1258,-23
2022,JFK,LAX,1315,-22
2022,JFK,LAX,1323,-43
2022,JFK,LAX,1414,-23
2022,JFK,LAX,1515,-5
2022,JFK,LAX,1636,-27
2022,JFK,LAX,1703,-10
2022,JFK,IAD,1617,-6
2022,JFK,LAX,1845,9
2022,JFK,LAX,1908,3
2022,JFK,LAX,1917,-6
2022,JFK,LAX,1935,-31
2022,JFK,LAX,2040,-10
2022,JFK,LAX,2031,-3
2022,JFK,LAX,2127,-33
2022,JFK,LAX,2310,50
2022,JFK,LAX,2213,6
2022,JFK,LAX,2225,43
2022,JFK,LAX,2335,4
2022,JFK,LAX,2342,-17
2022,JFK,LAX,11,-15
2022,JFK,IAD,2245,-20
2022,JFK,LAX,42,-5
2022,JFK,LAX,847,-27
2022,JFK,LAX,950,-15
2022,JFK,LAX,959,-6
2022,JFK,LAX,1024,-17
2022,JFK,LAX,1056,-38
2022,JFK,LAX,1128,-22
2022,JFK,LAX,1214,-1
2022,JFK,IAD,1043,-8
2022,JFK,LAX,1300,-21
2022,JFK,LAX,1321,-16
2022,JFK,LAX,1401,-5
2022,JFK,LAX,1359,-38
2022,JFK,LAX,1558,38
2022,JFK,LAX,1634,-29
2022,JFK,LAX,1720,7
2022,JFK,IAD,1607,-16
2022,JFK,LAX,1833,-3
2022,JFK,LAX,1848,-17
2022,JFK,LAX,1910,-13
2022,JFK,LAX,2004,-46
2022,JFK,LAX,2034,0
2022,JFK,LAX,2103,57
2022,JFK,LAX,2222,40
2022,JFK,LAX,2201,-19
2022,JFK,LAX,2200,-7
2022,JFK,LAX,2258,-33
2022,JFK,LAX,2317,-42
2022,JFK,LAX,2352,-34
2022,JFK,LAX,10,-37
2022,JFK,IAD,2242,-23
2022,JFK,LAX,151,2
2022,JFK,LAX,NA,NA
2022,JFK,LAX,907,-7
2022,JFK,LAX,948,-17
2022,JFK,LAX,947,-18
2022,JFK,LAX,1032,-9
2022,JFK,LAX,1133,-17
2022,JFK,LAX,1221,8
2022,JFK,IAD,1048,-3
2022,JFK,LAX,1323,2
2022,JFK,LAX,1308,-29
2022,JFK,LAX,1411,-26
2022,JFK,LAX,1459,-21
2022,JFK,LAX,1752,39
2022,JFK,IAD,1637,14
2022,JFK,LAX,1831,-5
2022,JFK,LAX,1915,10
2022,JFK,LAX,1947,24
2022,JFK,LAX,2050,44
2022,JFK,LAX,2119,-23
2022,JFK,LAX,2237,334
2022,JFK,LAX,2305,8
2022,JFK,LAX,2333,-21
2022,JFK,LAX,2344,-15
2022,JFK,LAX,31,-16
2022,JFK,IAD,2249,-16
2022,JFK,LAX,134,68
2022,JFK,LAX,904,-10
2022,JFK,LAX,958,-7
2022,JFK,LAX,948,-17
2022,JFK,LAX,1033,-8
2022,JFK,LAX,1125,-9
2022,JFK,LAX,1145,-5
2022,JFK,LAX,1220,-9
2022,JFK,IAD,1054,3
2022,JFK,LAX,1253,-28
2022,JFK,LAX,1323,-14
2022,JFK,LAX,1349,-17
2022,JFK,LAX,1505,-15
2022,JFK,LAX,1656,-17
2022,JFK,LAX,1737,34
2022,JFK,LAX,1819,222
2022,JFK,IAD,1643,20
2022,JFK,LAX,1859,23
2022,JFK,LAX,1928,23
2022,JFK,LAX,1940,17
2022,JFK,LAX,2007,1
2022,JFK,LAX,2045,11
2022,JFK,LAX,2039,-11
2022,JFK,LAX,2144,-23
2022,JFK,LAX,2155,-1
2022,JFK,LAX,2215,33
2022,JFK,LAX,2248,28
2022,JFK,LAX,2312,-19
2022,JFK,IAD,2231,-34
2022,JFK,LAX,24,-2
2022,JFK,LAX,49,2
2022,JFK,LAX,146,107
2022,JFK,LAX,151,2
2022,JFK,LAX,905,-9
2022,JFK,LAX,1009,4
2022,JFK,LAX,1022,-19
2022,JFK,LAX,1017,12
2022,JFK,LAX,1139,5
2022,JFK,LAX,1215,25
2022,JFK,LAX,1234,5
2022,JFK,IAD,1055,4
2022,JFK,LAX,1312,-9
2022,JFK,LAX,1350,-16
2022,JFK,LAX,1402,25
2022,JFK,LAX,1418,-19
2022,JFK,LAX,1526,6
2022,JFK,LAX,1656,-17
2022,JFK,LAX,1705,2
2022,JFK,IAD,1628,5
2022,JFK,LAX,1821,-15
2022,JFK,LAX,1906,1
2022,JFK,LAX,1931,8
2022,JFK,LAX,2006,0
2022,JFK,LAX,2047,-3
2022,JFK,LAX,2048,14
2022,JFK,LAX,2209,13
2022,JFK,LAX,2158,-9
2022,JFK,LAX,2235,53
2022,JFK,LAX,2253,33
2022,JFK,LAX,2318,-13
2022,JFK,LAX,20,21
2022,JFK,LAX,34,8
2022,JFK,IAD,2259,-6
2022,JFK,LAX,108,21
2022,JFK,LAX,155,6
2022,JFK,LAX,1007,2
2022,JFK,LAX,948,-17
2022,JFK,LAX,1039,-2
2022,JFK,LAX,1153,159
2022,JFK,LAX,1156,6
2022,JFK,LAX,1152,18
2022,JFK,LAX,1210,-19
2022,JFK,IAD,1055,4
2022,JFK,LAX,1251,-30
2022,JFK,LAX,1339,-27
2022,JFK,LAX,1347,10
2022,JFK,LAX,1506,-14
2022,JFK,LAX,1658,-15
2022,JFK,LAX,1710,7
2022,JFK,IAD,1609,-14
2022,JFK,LAX,1858,22
2022,JFK,LAX,1912,-11
2022,JFK,LAX,1908,3
2022,JFK,LAX,2002,-4
2022,JFK,LAX,2032,-18
2022,JFK,LAX,2059,25
2022,JFK,LAX,2124,-18
2022,JFK,LAX,2121,-35
2022,JFK,LAX,2147,-20
2022,JFK,LAX,2338,7
2022,JFK,LAX,5,6
2022,JFK,IAD,2249,-16
2022,JFK,LAX,34,-13
2022,JFK,LAX,57,31
2022,JFK,LAX,132,-17
2022,JFK,LAX,NA,NA
2022,JFK,LAX,851,-23
2022,JFK,LAX,946,-19
2022,JFK,LAX,1012,7
2022,JFK,LAX,1023,-18
2022,JFK,LAX,1124,-10
2022,JFK,LAX,1137,-13
2022,JFK,LAX,1155,-34
2022,JFK,IAD,1038,-13
2022,JFK,LAX,1226,-55
2022,JFK,LAX,1307,-30
2022,JFK,LAX,1359,-7
2022,JFK,LAX,1451,-29
2022,JFK,LAX,1504,27
2022,JFK,LAX,1627,-36
2022,JFK,LAX,1700,-13
2022,JFK,IAD,1616,-7
2022,JFK,LAX,1833,-3
2022,JFK,LAX,1907,2
2022,JFK,LAX,1953,30
2022,JFK,LAX,1948,-18
2022,JFK,LAX,2016,-34
2022,JFK,LAX,2025,-9
2022,JFK,LAX,2119,-37
2022,JFK,LAX,2131,-36
2022,JFK,LAX,2124,-18
2022,JFK,LAX,2304,-27
2022,JFK,LAX,2318,-41
2022,JFK,LAX,2359,-27
2022,JFK,IAD,2227,-38
2022,JFK,LAX,41,-6
2022,JFK,LAX,130,-19
2022,JFK,LAX,846,-28
2022,JFK,LAX,918,-26
2022,JFK,LAX,947,-18
2022,JFK,LAX,1007,-34
2022,JFK,LAX,1111,-23
2022,JFK,LAX,1129,84
2022,JFK,LAX,1139,-11
2022,JFK,LAX,1211,-18
2022,JFK,IAD,1033,-18
2022,JFK,LAX,1301,-20
2022,JFK,LAX,1341,4
2022,JFK,LAX,1328,-7
2022,JFK,LAX,1336,-30
2022,JFK,LAX,1405,-32
2022,JFK,LAX,1503,-17
2022,JFK,LAX,1635,-28
2022,JFK,LAX,1653,-20
2022,JFK,IAD,1602,-21
2022,JFK,LAX,1822,-14
2022,JFK,LAX,1841,-24
2022,JFK,LAX,1904,-19
2022,JFK,LAX,1953,-13
2022,JFK,LAX,2006,-28
2022,JFK,LAX,2146,-10
2022,JFK,LAX,2207,25
2022,JFK,LAX,2149,59
2022,JFK,LAX,2241,34
2022,JFK,LAX,2214,-6
2022,JFK,LAX,2308,-23
2022,JFK,LAX,4,5
2022,JFK,LAX,2345,-41
2022,JFK,IAD,2239,-26
2022,JFK,LAX,31,-16
2022,JFK,LAX,148,-1
2022,JFK,LAX,845,-29
2022,JFK,LAX,908,-36
2022,JFK,LAX,959,-6
2022,JFK,LAX,958,-7
2022,JFK,LAX,1025,-16
2022,JFK,LAX,1113,-21
2022,JFK,LAX,1212,22
2022,JFK,LAX,1241,12
2022,JFK,LAX,1311,-10
2022,JFK,LAX,1335,0
2022,JFK,LAX,1321,-16
2022,JFK,IAD,1212,81
2022,JFK,LAX,1341,-25
2022,JFK,LAX,1414,-23
2022,JFK,LAX,1505,-15
2022,JFK,LAX,1640,-23
2022,JFK,LAX,1653,-20
2022,JFK,LAX,1824,-12
2022,JFK,LAX,1839,-26
2022,JFK,LAX,1946,23
2022,JFK,IAD,NA,NA
2022,JFK,LAX,2044,38
2022,JFK,LAX,2104,14
2022,JFK,LAX,2232,118
2022,JFK,LAX,2237,30
2022,JFK,LAX,2229,47
2022,JFK,LAX,2243,47
2022,JFK,LAX,2248,28
2022,JFK,LAX,24,53
2022,JFK,LAX,54,55
2022,JFK,LAX,113,47
2022,JFK,LAX,54,7
2022,JFK,LAX,129,-20
2022,JFK,IAD,NA,NA
2022,JFK,LAX,844,-30
2022,JFK,LAX,909,-35
2022,JFK,LAX,930,-35
2022,JFK,LAX,945,-20
2022,JFK,LAX,1023,-18
2022,JFK,LAX,1144,-29
2022,JFK,LAX,1156,6
2022,JFK,IAD,1058,7
2022,JFK,LAX,1246,-35
2022,JFK,LAX,1310,-27
2022,JFK,LAX,1326,-9
2022,JFK,LAX,1400,-37
2022,JFK,LAX,1535,15
2022,JFK,LAX,1634,-29
2022,JFK,LAX,1709,-4
2022,JFK,IAD,1624,1
2022,JFK,LAX,1808,-28
2022,JFK,LAX,1915,-8
2022,JFK,LAX,1906,1
2022,JFK,LAX,1945,-21
2022,JFK,LAX,2121,-21
2022,JFK,LAX,2157,1
2022,JFK,LAX,2232,-25
2022,JFK,LAX,2314,-40
2022,JFK,LAX,2343,-16
2022,JFK,LAX,24,-23
2022,JFK,LAX,23,-3
2022,JFK,IAD,33,88
2022,JFK,LAX,NA,NA
2022,JFK,LAX,905,-9
2022,JFK,LAX,934,-10
2022,JFK,LAX,1010,5
2022,JFK,LAX,955,-10
2022,JFK,LAX,1029,-12
2022,JFK,LAX,1100,-34
2022,JFK,LAX,1152,2
2022,JFK,LAX,1200,-29
2022,JFK,LAX,1240,-41
2022,JFK,LAX,1329,-8
2022,JFK,LAX,1334,-1
2022,JFK,LAX,1355,-11
2022,JFK,IAD,1217,86
2022,JFK,LAX,1426,-11
2022,JFK,LAX,1522,2
2022,JFK,LAX,1710,7
2022,JFK,LAX,1724,11
2022,JFK,IAD,1642,19
2022,JFK,LAX,1850,14
2022,JFK,LAX,1924,1
2022,JFK,LAX,2015,70
2022,JFK,LAX,2024,18
2022,JFK,LAX,2048,14
2022,JFK,LAX,2129,28
2022,JFK,LAX,2227,45
2022,JFK,LAX,2205,9
2022,JFK,LAX,2213,6
2022,JFK,LAX,2252,32
2022,JFK,LAX,2312,-19
2022,JFK,LAX,5,6
2022,JFK,LAX,108,37
2022,JFK,LAX,47,0
2022,JFK,LAX,137,-12
2022,JFK,IAD,NA,NA
2022,JFK,LAX,309,163
2022,JFK,LAX,348,119
2022,JFK,LAX,407,437
2022,JFK,LAX,850,-24
2022,JFK,LAX,936,-8
2022,JFK,LAX,957,-8
2022,JFK,LAX,1014,9
2022,JFK,LAX,1026,-15
2022,JFK,LAX,1111,-23
2022,JFK,LAX,1155,5
2022,JFK,LAX,1225,-4
2022,JFK,IAD,1048,-3
2022,JFK,LAX,1255,-26
2022,JFK,LAX,1317,-18
2022,JFK,LAX,1439,33
2022,JFK,LAX,1416,-21
2022,JFK,LAX,1523,3
2022,JFK,LAX,1643,-20
2022,JFK,LAX,1917,124
2022,JFK,IAD,1705,42
2022,JFK,LAX,1853,17
2022,JFK,LAX,2002,57
2022,JFK,LAX,NA,NA
2022,JFK,LAX,2342,188
2022,JFK,LAX,2331,95
2022,JFK,LAX,25,163
2022,JFK,LAX,25,54
2022,JFK,LAX,37,137
2022,JFK,LAX,44,-3
2022,JFK,IAD,NA,NA
2022,JFK,LAX,NA,NA
2022,JFK,LAX,NA,NA
2022,JFK,LAX,NA,NA
2022,JFK,LAX,NA,NA
2022,JFK,LAX,431,162
2022,JFK,LAX,924,-20
2022,JFK,LAX,1000,-5
2022,JFK,LAX,1046,41
2022,JFK,LAX,1154,4
2022,JFK,LAX,1219,-10
2022,JFK,IAD,1102,11
2022,JFK,LAX,1257,83
2022,JFK,LAX,1258,-23
2022,JFK,LAX,1326,-9
2022,JFK,LAX,1329,-8
2022,JFK,LAX,1350,-16
2022,JFK,LAX,1527,7
2022,JFK,LAX,1625,108
2022,JFK,LAX,1702,-1
2022,JFK,LAX,1701,-12
2022,JFK,IAD,1627,4
2022,JFK,LAX,1842,6
2022,JFK,LAX,1904,-1
2022,JFK,LAX,1920,-3
2022,JFK,LAX,2007,1
2022,JFK,LAX,2027,-7
2022,JFK,LAX,2054,4
2022,JFK,LAX,2155,13
2022,JFK,LAX,2156,0
2022,JFK,LAX,2139,-28
2022,JFK,LAX,2251,-40
2022,JFK,LAX,2336,-23
2022,JFK,LAX,12,-14
2022,JFK,IAD,2243,-22
2022,JFK,LAX,202,75
2022,JFK,LAX,NA,NA
2022,JFK,LAX,NA,NA
2022,JFK,LAX,445,176
2022,JFK,LAX,906,-8
2022,JFK,LAX,954,10
2022,JFK,LAX,957,-8
2022,JFK,LAX,956,-9
2022,JFK,LAX,1037,-4
2022,JFK,LAX,1102,-32
2022,JFK,LAX,1151,1
2022,JFK,LAX,1215,-14
2022,JFK,IAD,1043,-8
2022,JFK,LAX,1259,-22
2022,JFK,LAX,1332,-3
2022,JFK,LAX,1409,-28
2022,JFK,LAX,1441,35
2022,JFK,LAX,1518,-2
2022,JFK,LAX,1710,7
2022,JFK,IAD,1629,6
2022,JFK,LAX,1817,-19
2022,JFK,LAX,1845,-20
2022,JFK,LAX,1928,135
2022,JFK,LAX,1914,-9
2022,JFK,LAX,1941,-25
2022,JFK,LAX,2032,-18
2022,JFK,LAX,2037,3
2022,JFK,LAX,2140,-2
2022,JFK,LAX,2151,-5
2022,JFK,LAX,2344,-15
2022,JFK,LAX,2,115
2022,JFK,LAX,2,-24
2022,JFK,LAX,2358,27
2022,JFK,IAD,2244,-21
2022,JFK,LAX,42,-5
2022,JFK,LAX,NA,NA
2022,JFK,LAX,349,182
2022,JFK,LAX,857,-17
2022,JFK,LAX,928,-16
2022,JFK,LAX,948,-17
2022,JFK,LAX,945,-20
2022,JFK,LAX,1028,-13
2022,JFK,LAX,1122,-12
2022,JFK,LAX,1154,4
2022,JFK,LAX,1213,-16
2022,JFK,IAD,1038,-13
2022,JFK,LAX,1309,-12
2022,JFK,LAX,1316,-19
2022,JFK,LAX,1332,-5
2022,JFK,LAX,1407,1
2022,JFK,LAX,1421,-16
2022,JFK,LAX,1609,49
2022,JFK,LAX,1640,-23
2022,JFK,LAX,1658,-15
2022,JFK,IAD,1620,-3
2022,JFK,LAX,1808,-28
2022,JFK,LAX,1848,-35
2022,JFK,LAX,1912,7
2022,JFK,LAX,1958,-8
2022,JFK,LAX,2032,-3
2022,JFK,LAX,2149,-7
2022,JFK,LAX,2215,33
2022,JFK,LAX,2157,67
2022,JFK,LAX,2158,-9
2022,JFK,LAX,2211,-9
2022,JFK,LAX,2323,-8
2022,JFK,LAX,2338,-21
2022,JFK,LAX,2351,-35
2022,JFK,IAD,2234,-31
2022,JFK,LAX,202,13
2022,JFK,LAX,317,226
2022,JFK,LAX,320,91
2022,JFK,LAX,911,-3
2022,JFK,LAX,927,-17
2022,JFK,LAX,1005,0
2022,JFK,LAX,1012,7
2022,JFK,LAX,1035,-6
2022,JFK,LAX,1128,-6
2022,JFK,LAX,1146,-4
2022,JFK,LAX,1232,3
2022,JFK,LAX,1303,-18
2022,JFK,IAD,1116,25
2022,JFK,LAX,1314,-23
2022,JFK,LAX,1318,-17
2022,JFK,LAX,1407,1
2022,JFK,LAX,1415,-22
2022,JFK,LAX,1520,0
2022,JFK,LAX,1752,49
2022,JFK,LAX,1729,16
2022,JFK,IAD,NA,NA
2022,JFK,LAX,2013,97
2022,JFK,LAX,2156,171
2022,JFK,LAX,2110,36
2022,JFK,LAX,2215,129
2022,JFK,LAX,2238,195
2022,JFK,LAX,4,104
2022,JFK,LAX,14,-12
2022,JFK,LAX,59,172
2022,JFK,LAX,109,22
2022,JFK,LAX,141,291
2022,JFK,LAX,128,89
2022,JFK,LAX,218,262
2022,JFK,LAX,223,281
2022,JFK,IAD,NA,NA
2022,JFK,IAD,132,147
2022,JFK,LAX,847,-27
2022,JFK,LAX,937,-28
2022,JFK,LAX,1009,4
2022,JFK,LAX,1032,-9
2022,JFK,LAX,1143,-7
2022,JFK,LAX,1152,-21
2022,JFK,LAX,1208,144
2022,JFK,LAX,1256,-25
2022,JFK,IAD,1127,36
2022,JFK,LAX,1324,-13
2022,JFK,LAX,1429,-8
2022,JFK,LAX,1416,41
2022,JFK,LAX,1455,-25
2022,JFK,LAX,1640,-23
2022,JFK,LAX,1659,-14
2022,JFK,IAD,1623,0
2022,JFK,LAX,1808,-28
2022,JFK,LAX,1924,19
2022,JFK,LAX,1902,-21
2022,JFK,LAX,2007,1
2022,JFK,LAX,2129,-13
2022,JFK,LAX,2201,5
2022,JFK,LAX,2308,11
2022,JFK,LAX,44,50
2022,JFK,LAX,22,23
2022,JFK,LAX,119,32
2022,JFK,LAX,152,86
2022,JFK,LAX,338,109
2022,JFK,LAX,409,278
2022,JFK,LAX,848,-26
2022,JFK,LAX,944,0
2022,JFK,LAX,943,-22
2022,JFK,LAX,1010,5
2022,JFK,LAX,1020,-21
2022,JFK,LAX,1104,-30
2022,JFK,LAX,1151,1
2022,JFK,LAX,1235,6
2022,JFK,LAX,1244,-37
2022,JFK,LAX,1326,-11
2022,JFK,LAX,1340,5
2022,JFK,LAX,1503,57
2022,JFK,LAX,1410,-27
2022,JFK,LAX,1515,-5
2022,JFK,LAX,1641,-22
2022,JFK,LAX,1756,43
2022,JFK,IAD,1630,7
2022,JFK,LAX,1910,34
2022,JFK,LAX,1901,-4
2022,JFK,LAX,1927,4
2022,JFK,LAX,2046,40
2022,JFK,LAX,2041,7
2022,JFK,LAX,2210,28
2022,JFK,LAX,2244,48
2022,JFK,LAX,2306,46
2022,JFK,LAX,2246,39
2022,JFK,LAX,19,209
2022,JFK,LAX,112,46
2022,JFK,LAX,234,107
2022,JFK,IAD,NA,NA
2022,JFK,IAD,NA,NA
2022,JFK,LAX,NA,NA
2022,JFK,LAX,358,129
2022,JFK,LAX,851,-23
2022,JFK,LAX,943,-22
2022,JFK,LAX,1020,15
2022,JFK,LAX,1021,-20
2022,JFK,LAX,1141,-9
2022,JFK,LAX,1150,16
2022,JFK,LAX,1229,0
2022,JFK,IAD,1037,-14
2022,JFK,LAX,1311,-10
2022,JFK,LAX,1323,-14
2022,JFK,LAX,1331,-4
2022,JFK,LAX,1413,7
2022,JFK,LAX,1421,-16
2022,JFK,LAX,1501,-19
2022,JFK,LAX,1655,-18
2022,JFK,LAX,1814,-22
2022,JFK,LAX,1832,89
2022,JFK,LAX,1851,-14
2022,JFK,LAX,1908,-15
2022,JFK,IAD,1750,87
2022,JFK,LAX,2015,-19
2022,JFK,LAX,2115,69
2022,JFK,LAX,2149,-7
2022,JFK,LAX,2202,-5
2022,JFK,LAX,2220,0
2022,JFK,LAX,2316,94
2022,JFK,LAX,2348,178
2022,JFK,LAX,2357,-2
2022,JFK,LAX,10,-16
2022,JFK,IAD,2237,-28
2022,JFK,LAX,151,140
2022,JFK,LAX,155,68
2022,JFK,LAX,908,-6
2022,JFK,LAX,952,-13
2022,JFK,LAX,1033,28
2022,JFK,LAX,1027,-14
2022,JFK,LAX,1124,-10
2022,JFK,LAX,1141,-9
2022,JFK,IAD,1037,-14
2022,JFK,LAX,1245,16
2022,JFK,LAX,1311,-10
2022,JFK,LAX,1318,-19
2022,JFK,LAX,1321,-14
2022,JFK,LAX,1345,-21
2022,JFK,LAX,1427,-10
2022,JFK,LAX,1528,8
2022,JFK,LAX,1645,-18
2022,JFK,LAX,1703,-10
2022,JFK,IAD,1608,-15
2022,JFK,LAX,1811,-25
2022,JFK,LAX,1849,-34
2022,JFK,LAX,1939,34
2022,JFK,LAX,1931,-35
2022,JFK,LAX,1955,-39
2022,JFK,LAX,2017,-33
2022,JFK,LAX,2111,-31
2022,JFK,LAX,2153,-3
2022,JFK,LAX,2141,-26
2022,JFK,LAX,2314,-17
2022,JFK,LAX,2334,-25
2022,JFK,LAX,2353,-33
2022,JFK,IAD,2239,-26
2022,JFK,LAX,147,-2
2022,JFK,LAX,202,75
2022,JFK,IAD,235,210
2022,JFK,LAX,849,-25
2022,JFK,LAX,930,-35
2022,JFK,LAX,1013,-28
2022,JFK,LAX,1007,2
2022,JFK,LAX,1119,-15
2022,JFK,LAX,1133,-17
2022,JFK,LAX,1207,-22
2022,JFK,IAD,1046,-5
2022,JFK,LAX,1227,-54
2022,JFK,LAX,1315,-22
2022,JFK,LAX,1258,-37
2022,JFK,LAX,1329,-37
2022,JFK,LAX,1352,-45
2022,JFK,LAX,1456,-24
2022,JFK,LAX,1635,-28
2022,JFK,LAX,1650,-23
2022,JFK,IAD,1604,-19
2022,JFK,LAX,1824,-12
2022,JFK,LAX,1820,-45
2022,JFK,LAX,1918,-5
2022,JFK,LAX,1937,-29
2022,JFK,LAX,2027,-23
2022,JFK,LAX,2053,19
2022,JFK,LAX,2111,-31
2022,JFK,LAX,2145,-11
2022,JFK,LAX,2151,-16
2022,JFK,LAX,2306,-25
2022,JFK,LAX,2346,-13
2022,JFK,LAX,2,-24
2022,JFK,LAX,46,-1
2022,JFK,LAX,124,-25
2022,JFK,LAX,312,145
2022,JFK,LAX,902,-12
2022,JFK,LAX,1019,14
2022,JFK,LAX,933,-32
2022,JFK,LAX,1016,-25
2022,JFK,LAX,1056,-38
2022,JFK,LAX,1131,-19
2022,JFK,LAX,1148,-41
2022,JFK,IAD,1040,-11
2022,JFK,LAX,1231,-50
2022,JFK,LAX,1302,-35
2022,JFK,LAX,1315,-20
2022,JFK,LAX,1352,-14
2022,JFK,LAX,1401,-36
2022,JFK,LAX,1650,90
2022,JFK,LAX,1653,-10
2022,JFK,LAX,1722,9
2022,JFK,IAD,1611,-12
2022,JFK,LAX,1811,-25
2022,JFK,LAX,1906,-17
2022,JFK,LAX,2000,-6
2022,JFK,LAX,2041,-9
2022,JFK,LAX,2041,7
2022,JFK,LAX,2053,-49
2022,JFK,LAX,2206,11
2022,JFK,LAX,2159,-8
2022,JFK,LAX,2215,-5
2022,JFK,LAX,2342,11
2022,JFK,LAX,2329,-30
2022,JFK,LAX,2340,-46
2022,JFK,IAD,2242,-23
2022,JFK,LAX,125,-24
2022,JFK,LAX,NA,NA
2022,JFK,LAX,834,-40
2022,JFK,LAX,929,-36
2022,JFK,LAX,947,-18
2022,JFK,LAX,1053,12
2022,JFK,LAX,1100,-34
2022,JFK,LAX,1128,-22
2022,JFK,LAX,1151,-38
2022,JFK,IAD,1048,-3
2022,JFK,LAX,1225,-56
2022,JFK,LAX,1319,-18
2022,JFK,LAX,1321,-14
2022,JFK,LAX,1404,-2
2022,JFK,LAX,1355,-42
2022,JFK,LAX,1502,-18
2022,JFK,LAX,1645,-18
2022,JFK,LAX,1713,0
2022,JFK,LAX,1821,-15
2022,JFK,LAX,1911,-12
2022,JFK,LAX,2102,117
2022,JFK,LAX,2107,33
2022,JFK,LAX,2129,-38
2022,JFK,LAX,2205,23
2022,JFK,LAX,2145,-10
2022,JFK,LAX,2232,22
2022,JFK,LAX,2208,78
2022,JFK,LAX,2332,-27
2022,JFK,LAX,7,-40
2022,JFK,LAX,125,319
2022,JFK,LAX,126,115
2022,JFK,LAX,204,98
2022,JFK,LAX,237,48
2022,JFK,IAD,NA,NA
2022,JFK,IAD,NA,NA
2022,JFK,IAD,138,153
2022,JFK,LAX,852,-22
2022,JFK,LAX,945,-20
2022,JFK,LAX,945,-20
2022,JFK,LAX,1020,-21
2022,JFK,LAX,1138,-12
2022,JFK,LAX,1131,-42
2022,JFK,IAD,1033,-18
2022,JFK,LAX,1246,-35
2022,JFK,LAX,1302,-35
2022,JFK,LAX,1321,-14
2022,JFK,LAX,1457,20
2022,JFK,LAX,1700,100
2022,JFK,LAX,1656,-7
2022,JFK,LAX,1822,69
2022,JFK,LAX,1911,35
2022,JFK,LAX,1952,29
2022,JFK,LAX,2016,71
2022,JFK,LAX,2120,-22
2022,JFK,IAD,NA,NA
2022,JFK,LAX,2238,-19
2022,JFK,LAX,2327,201
2022,JFK,LAX,2332,-22
2022,JFK,LAX,2343,-16
2022,JFK,LAX,1,-25
2022,JFK,LAX,36,-11
2022,JFK,LAX,NA,NA
2022,JFK,LAX,330,101
2022,JFK,LAX,851,-23
2022,JFK,LAX,952,-13
2022,JFK,LAX,958,-7
